,filename,T
84153,train_84154.csv,3
84154,train_84155.csv,3
84155,train_84156.csv,4
84156,train_84157.csv,5
84157,train_84158.csv,6
84158,train_84159.csv,4
84159,train_84160.csv,5
84160,train_84161.csv,3
84161,train_84162.csv,6
84162,train_84163.csv,3
84163,train_84164.csv,7
84164,train_84165.csv,5
84165,train_84166.csv,4
84166,train_84167.csv,12
84167,train_84168.csv,6
84168,train_84169.csv,3
84169,train_84170.csv,4
84170,train_84171.csv,4
84171,train_84172.csv,3
84172,train_84173.csv,15
84173,train_84174.csv,3
84174,train_84175.csv,3
84175,train_84176.csv,13
84176,train_84177.csv,5
84177,train_84178.csv,3
84178,train_84179.csv,17
84179,train_84180.csv,6
84180,train_84181.csv,3
84181,train_84182.csv,17
84182,train_84183.csv,4
84183,train_84184.csv,4
84184,train_84185.csv,4
84185,train_84186.csv,11
84186,train_84187.csv,3
84187,train_84188.csv,5
84188,train_84189.csv,5
84189,train_84190.csv,5
84190,train_84191.csv,5
84191,train_84192.csv,5
84192,train_84193.csv,6
84193,train_84194.csv,3
84194,train_84195.csv,4
84195,train_84196.csv,8
84196,train_84197.csv,6
84197,train_84198.csv,5
84198,train_84199.csv,3
84199,train_84200.csv,4
84200,train_84201.csv,4
84201,train_84202.csv,6
84202,train_84203.csv,4
84203,train_84204.csv,3
84204,train_84205.csv,4
84205,train_84206.csv,4
84206,train_84207.csv,7
84207,train_84208.csv,4
84208,train_84209.csv,9
84209,train_84210.csv,4
84210,train_84211.csv,4
84211,train_84212.csv,3
84212,train_84213.csv,3
84213,train_84214.csv,3
84214,train_84215.csv,11
84215,train_84216.csv,3
84216,train_84217.csv,4
84217,train_84218.csv,4
84218,train_84219.csv,10
84219,train_84220.csv,4
84220,train_84221.csv,5
84221,train_84222.csv,5
84222,train_84223.csv,3
84223,train_84224.csv,6
84224,train_84225.csv,3
84225,train_84226.csv,5
84226,train_84227.csv,7
84227,train_84228.csv,5
84228,train_84229.csv,5
84229,train_84230.csv,4
84230,train_84231.csv,7
84231,train_84232.csv,15
84232,train_84233.csv,5
84233,train_84234.csv,5
84234,train_84235.csv,4
84235,train_84236.csv,3
84236,train_84237.csv,4
84237,train_84238.csv,6
84238,train_84239.csv,6
84239,train_84240.csv,3
84240,train_84241.csv,5
84241,train_84242.csv,8
84242,train_84243.csv,4
84243,train_84244.csv,3
84244,train_84245.csv,11
84245,train_84246.csv,5
84246,train_84247.csv,9
84247,train_84248.csv,6
84248,train_84249.csv,13
84249,train_84250.csv,3
84250,train_84251.csv,6
84251,train_84252.csv,5
84252,train_84253.csv,8
84253,train_84254.csv,14
84254,train_84255.csv,5
84255,train_84256.csv,10
84256,train_84257.csv,4
84257,train_84258.csv,4
84258,train_84259.csv,5
84259,train_84260.csv,7
84260,train_84261.csv,7
84261,train_84262.csv,3
84262,train_84263.csv,7
84263,train_84264.csv,4
84264,train_84265.csv,5
84265,train_84266.csv,3
84266,train_84267.csv,8
84267,train_84268.csv,6
84268,train_84269.csv,3
84269,train_84270.csv,6
84270,train_84271.csv,4
84271,train_84272.csv,8
84272,train_84273.csv,6
84273,train_84274.csv,10
84274,train_84275.csv,4
84275,train_84276.csv,3
84276,train_84277.csv,4
84277,train_84278.csv,7
84278,train_84279.csv,4
84279,train_84280.csv,3
84280,train_84281.csv,6
84281,train_84282.csv,14
84282,train_84283.csv,4
84283,train_84284.csv,6
84284,train_84285.csv,3
84285,train_84286.csv,4
84286,train_84287.csv,5
84287,train_84288.csv,3
84288,train_84289.csv,4
84289,train_84290.csv,5
84290,train_84291.csv,4
84291,train_84292.csv,11
84292,train_84293.csv,4
84293,train_84294.csv,19
84294,train_84295.csv,5
84295,train_84296.csv,4
84296,train_84297.csv,6
84297,train_84298.csv,5
84298,train_84299.csv,6
84299,train_84300.csv,6
84300,train_84301.csv,17
84301,train_84302.csv,4
84302,train_84303.csv,3
84303,train_84304.csv,4
84304,train_84305.csv,20
84305,train_84306.csv,6
84306,train_84307.csv,3
84307,train_84308.csv,5
84308,train_84309.csv,5
84309,train_84310.csv,5
84310,train_84311.csv,4
84311,train_84312.csv,14
84312,train_84313.csv,6
84313,train_84314.csv,3
84314,train_84315.csv,3
84315,train_84316.csv,10
84316,train_84317.csv,3
84317,train_84318.csv,3
84318,train_84319.csv,3
84319,train_84320.csv,3
84320,train_84321.csv,3
84321,train_84322.csv,5
84322,train_84323.csv,4
84323,train_84324.csv,17
84324,train_84325.csv,3
84325,train_84326.csv,6
84326,train_84327.csv,7
84327,train_84328.csv,5
84328,train_84329.csv,7
84329,train_84330.csv,12
84330,train_84331.csv,4
84331,train_84332.csv,13
84332,train_84333.csv,9
84333,train_84334.csv,4
84334,train_84335.csv,4
84335,train_84336.csv,6
84336,train_84337.csv,11
84337,train_84338.csv,3
84338,train_84339.csv,7
84339,train_84340.csv,6
84340,train_84341.csv,10
84341,train_84342.csv,4
84342,train_84343.csv,3
84343,train_84344.csv,3
84344,train_84345.csv,4
84345,train_84346.csv,8
84346,train_84347.csv,4
84347,train_84348.csv,10
84348,train_84349.csv,3
84349,train_84350.csv,5
84350,train_84351.csv,4
84351,train_84352.csv,4
84352,train_84353.csv,3
84353,train_84354.csv,4
84354,train_84355.csv,4
84355,train_84356.csv,3
84356,train_84357.csv,3
84357,train_84358.csv,5
84358,train_84359.csv,4
84359,train_84360.csv,9
84360,train_84361.csv,3
84361,train_84362.csv,5
84362,train_84363.csv,4
84363,train_84364.csv,5
84364,train_84365.csv,5
84365,train_84366.csv,4
84366,train_84367.csv,5
84367,train_84368.csv,3
84368,train_84369.csv,4
84369,train_84370.csv,4
84370,train_84371.csv,4
84371,train_84372.csv,4
84372,train_84373.csv,3
84373,train_84374.csv,9
84374,train_84375.csv,4
84375,train_84376.csv,6
84376,train_84377.csv,6
84377,train_84378.csv,3
84378,train_84379.csv,3
84379,train_84380.csv,6
84380,train_84381.csv,3
84381,train_84382.csv,4
84382,train_84383.csv,5
84383,train_84384.csv,3
84384,train_84385.csv,10
84385,train_84386.csv,5
84386,train_84387.csv,13
84387,train_84388.csv,6
84388,train_84389.csv,4
84389,train_84390.csv,5
84390,train_84391.csv,4
84391,train_84392.csv,3
84392,train_84393.csv,3
84393,train_84394.csv,4
84394,train_84395.csv,4
84395,train_84396.csv,8
84396,train_84397.csv,5
84397,train_84398.csv,5
84398,train_84399.csv,6
84399,train_84400.csv,4
84400,train_84401.csv,5
84401,train_84402.csv,4
84402,train_84403.csv,4
84403,train_84404.csv,5
84404,train_84405.csv,4
84405,train_84406.csv,4
84406,train_84407.csv,7
84407,train_84408.csv,3
84408,train_84409.csv,3
84409,train_84410.csv,11
84410,train_84411.csv,17
84411,train_84412.csv,3
84412,train_84413.csv,8
84413,train_84414.csv,4
84414,train_84415.csv,5
84415,train_84416.csv,4
84416,train_84417.csv,4
84417,train_84418.csv,11
84418,train_84419.csv,17
84419,train_84420.csv,6
84420,train_84421.csv,3
84421,train_84422.csv,4
84422,train_84423.csv,6
84423,train_84424.csv,4
84424,train_84425.csv,6
84425,train_84426.csv,5
84426,train_84427.csv,3
84427,train_84428.csv,6
84428,train_84429.csv,7
84429,train_84430.csv,5
84430,train_84431.csv,4
84431,train_84432.csv,4
84432,train_84433.csv,3
84433,train_84434.csv,5
84434,train_84435.csv,6
84435,train_84436.csv,4
84436,train_84437.csv,7
84437,train_84438.csv,4
84438,train_84439.csv,8
84439,train_84440.csv,4
84440,train_84441.csv,6
84441,train_84442.csv,5
84442,train_84443.csv,4
84443,train_84444.csv,5
84444,train_84445.csv,4
84445,train_84446.csv,3
84446,train_84447.csv,10
84447,train_84448.csv,3
84448,train_84449.csv,4
84449,train_84450.csv,4
84450,train_84451.csv,6
84451,train_84452.csv,9
84452,train_84453.csv,8
84453,train_84454.csv,8
84454,train_84455.csv,6
84455,train_84456.csv,5
84456,train_84457.csv,7
84457,train_84458.csv,3
84458,train_84459.csv,4
84459,train_84460.csv,5
84460,train_84461.csv,5
84461,train_84462.csv,9
84462,train_84463.csv,5
84463,train_84464.csv,6
84464,train_84465.csv,4
84465,train_84466.csv,3
84466,train_84467.csv,5
84467,train_84468.csv,6
84468,train_84469.csv,3
84469,train_84470.csv,6
84470,train_84471.csv,5
84471,train_84472.csv,7
84472,train_84473.csv,4
84473,train_84474.csv,4
84474,train_84475.csv,4
84475,train_84476.csv,4
84476,train_84477.csv,3
84477,train_84478.csv,5
84478,train_84479.csv,6
84479,train_84480.csv,4
84480,train_84481.csv,4
84481,train_84482.csv,6
84482,train_84483.csv,4
84483,train_84484.csv,5
84484,train_84485.csv,9
84485,train_84486.csv,7
84486,train_84487.csv,3
84487,train_84488.csv,6
84488,train_84489.csv,4
84489,train_84490.csv,4
84490,train_84491.csv,6
84491,train_84492.csv,14
84492,train_84493.csv,4
84493,train_84494.csv,6
84494,train_84495.csv,4
84495,train_84496.csv,4
84496,train_84497.csv,3
84497,train_84498.csv,3
84498,train_84499.csv,5
84499,train_84500.csv,9
84500,train_84501.csv,10
84501,train_84502.csv,4
84502,train_84503.csv,3
84503,train_84504.csv,3
84504,train_84505.csv,7
84505,train_84506.csv,19
84506,train_84507.csv,8
84507,train_84508.csv,4
84508,train_84509.csv,3
84509,train_84510.csv,4
84510,train_84511.csv,8
84511,train_84512.csv,6
84512,train_84513.csv,3
84513,train_84514.csv,3
84514,train_84515.csv,5
84515,train_84516.csv,4
84516,train_84517.csv,5
84517,train_84518.csv,3
84518,train_84519.csv,3
84519,train_84520.csv,11
84520,train_84521.csv,3
84521,train_84522.csv,4
84522,train_84523.csv,4
84523,train_84524.csv,4
84524,train_84525.csv,3
84525,train_84526.csv,5
84526,train_84527.csv,3
84527,train_84528.csv,5
84528,train_84529.csv,4
84529,train_84530.csv,3
84530,train_84531.csv,9
84531,train_84532.csv,4
84532,train_84533.csv,6
84533,train_84534.csv,9
84534,train_84535.csv,4
84535,train_84536.csv,4
84536,train_84537.csv,3
84537,train_84538.csv,5
84538,train_84539.csv,20
84539,train_84540.csv,5
84540,train_84541.csv,4
84541,train_84542.csv,4
84542,train_84543.csv,4
84543,train_84544.csv,3
84544,train_84545.csv,4
84545,train_84546.csv,6
84546,train_84547.csv,6
84547,train_84548.csv,3
84548,train_84549.csv,9
84549,train_84550.csv,4
84550,train_84551.csv,3
84551,train_84552.csv,4
84552,train_84553.csv,3
84553,train_84554.csv,4
84554,train_84555.csv,3
84555,train_84556.csv,4
84556,train_84557.csv,3
84557,train_84558.csv,3
84558,train_84559.csv,5
84559,train_84560.csv,3
84560,train_84561.csv,4
84561,train_84562.csv,9
84562,train_84563.csv,6
84563,train_84564.csv,9
84564,train_84565.csv,3
84565,train_84566.csv,6
84566,train_84567.csv,9
84567,train_84568.csv,3
84568,train_84569.csv,4
84569,train_84570.csv,3
84570,train_84571.csv,11
84571,train_84572.csv,5
84572,train_84573.csv,4
84573,train_84574.csv,4
84574,train_84575.csv,5
84575,train_84576.csv,5
84576,train_84577.csv,3
84577,train_84578.csv,4
84578,train_84579.csv,7
84579,train_84580.csv,6
84580,train_84581.csv,5
84581,train_84582.csv,3
84582,train_84583.csv,3
84583,train_84584.csv,7
84584,train_84585.csv,3
84585,train_84586.csv,4
84586,train_84587.csv,5
84587,train_84588.csv,5
84588,train_84589.csv,6
84589,train_84590.csv,3
84590,train_84591.csv,4
84591,train_84592.csv,6
84592,train_84593.csv,4
84593,train_84594.csv,4
84594,train_84595.csv,7
84595,train_84596.csv,5
84596,train_84597.csv,4
84597,train_84598.csv,3
84598,train_84599.csv,5
84599,train_84600.csv,5
84600,train_84601.csv,10
84601,train_84602.csv,3
84602,train_84603.csv,5
84603,train_84604.csv,4
84604,train_84605.csv,3
84605,train_84606.csv,9
84606,train_84607.csv,5
84607,train_84608.csv,4
84608,train_84609.csv,8
84609,train_84610.csv,9
84610,train_84611.csv,3
84611,train_84612.csv,5
84612,train_84613.csv,3
84613,train_84614.csv,6
84614,train_84615.csv,3
84615,train_84616.csv,4
84616,train_84617.csv,9
84617,train_84618.csv,6
84618,train_84619.csv,4
84619,train_84620.csv,4
84620,train_84621.csv,6
84621,train_84622.csv,4
84622,train_84623.csv,4
84623,train_84624.csv,9
84624,train_84625.csv,3
84625,train_84626.csv,3
84626,train_84627.csv,4
84627,train_84628.csv,3
84628,train_84629.csv,7
84629,train_84630.csv,4
84630,train_84631.csv,4
84631,train_84632.csv,3
84632,train_84633.csv,4
84633,train_84634.csv,5
84634,train_84635.csv,4
84635,train_84636.csv,4
84636,train_84637.csv,17
84637,train_84638.csv,4
84638,train_84639.csv,5
84639,train_84640.csv,3
84640,train_84641.csv,3
84641,train_84642.csv,3
84642,train_84643.csv,4
84643,train_84644.csv,8
84644,train_84645.csv,8
84645,train_84646.csv,3
84646,train_84647.csv,5
84647,train_84648.csv,4
84648,train_84649.csv,4
84649,train_84650.csv,5
84650,train_84651.csv,6
84651,train_84652.csv,4
84652,train_84653.csv,3
84653,train_84654.csv,4
84654,train_84655.csv,10
84655,train_84656.csv,3
84656,train_84657.csv,5
84657,train_84658.csv,3
84658,train_84659.csv,3
84659,train_84660.csv,4
84660,train_84661.csv,4
84661,train_84662.csv,6
84662,train_84663.csv,5
84663,train_84664.csv,4
84664,train_84665.csv,11
84665,train_84666.csv,6
84666,train_84667.csv,4
84667,train_84668.csv,3
84668,train_84669.csv,4
84669,train_84670.csv,11
84670,train_84671.csv,4
84671,train_84672.csv,4
84672,train_84673.csv,12
84673,train_84674.csv,3
84674,train_84675.csv,5
84675,train_84676.csv,3
84676,train_84677.csv,3
84677,train_84678.csv,3
84678,train_84679.csv,4
84679,train_84680.csv,3
84680,train_84681.csv,7
84681,train_84682.csv,7
84682,train_84683.csv,5
84683,train_84684.csv,4
84684,train_84685.csv,7
84685,train_84686.csv,4
84686,train_84687.csv,3
84687,train_84688.csv,7
84688,train_84689.csv,10
84689,train_84690.csv,4
84690,train_84691.csv,9
84691,train_84692.csv,4
84692,train_84693.csv,3
84693,train_84694.csv,6
84694,train_84695.csv,6
84695,train_84696.csv,10
84696,train_84697.csv,9
84697,train_84698.csv,6
84698,train_84699.csv,4
84699,train_84700.csv,3
84700,train_84701.csv,5
84701,train_84702.csv,3
84702,train_84703.csv,9
84703,train_84704.csv,4
84704,train_84705.csv,6
84705,train_84706.csv,3
84706,train_84707.csv,17
84707,train_84708.csv,3
84708,train_84709.csv,4
84709,train_84710.csv,7
84710,train_84711.csv,4
84711,train_84712.csv,8
84712,train_84713.csv,3
84713,train_84714.csv,3
84714,train_84715.csv,3
84715,train_84716.csv,3
84716,train_84717.csv,3
84717,train_84718.csv,6
84718,train_84719.csv,4
84719,train_84720.csv,3
84720,train_84721.csv,3
84721,train_84722.csv,4
84722,train_84723.csv,11
84723,train_84724.csv,16
84724,train_84725.csv,11
84725,train_84726.csv,5
84726,train_84727.csv,4
84727,train_84728.csv,3
84728,train_84729.csv,5
84729,train_84730.csv,4
84730,train_84731.csv,4
84731,train_84732.csv,5
84732,train_84733.csv,3
84733,train_84734.csv,4
84734,train_84735.csv,3
84735,train_84736.csv,9
84736,train_84737.csv,9
84737,train_84738.csv,8
84738,train_84739.csv,3
84739,train_84740.csv,5
84740,train_84741.csv,4
84741,train_84742.csv,3
84742,train_84743.csv,6
84743,train_84744.csv,3
84744,train_84745.csv,8
84745,train_84746.csv,3
84746,train_84747.csv,4
84747,train_84748.csv,3
84748,train_84749.csv,6
84749,train_84750.csv,4
84750,train_84751.csv,5
84751,train_84752.csv,5
84752,train_84753.csv,5
84753,train_84754.csv,10
84754,train_84755.csv,4
84755,train_84756.csv,10
84756,train_84757.csv,3
84757,train_84758.csv,4
84758,train_84759.csv,3
84759,train_84760.csv,4
84760,train_84761.csv,4
84761,train_84762.csv,4
84762,train_84763.csv,4
84763,train_84764.csv,4
84764,train_84765.csv,3
84765,train_84766.csv,3
84766,train_84767.csv,3
84767,train_84768.csv,4
84768,train_84769.csv,8
84769,train_84770.csv,3
84770,train_84771.csv,4
84771,train_84772.csv,7
84772,train_84773.csv,3
84773,train_84774.csv,5
84774,train_84775.csv,12
84775,train_84776.csv,4
84776,train_84777.csv,5
84777,train_84778.csv,6
84778,train_84779.csv,7
84779,train_84780.csv,3
84780,train_84781.csv,4
84781,train_84782.csv,3
84782,train_84783.csv,8
84783,train_84784.csv,4
84784,train_84785.csv,3
84785,train_84786.csv,6
84786,train_84787.csv,3
84787,train_84788.csv,4
84788,train_84789.csv,4
84789,train_84790.csv,6
84790,train_84791.csv,3
84791,train_84792.csv,3
84792,train_84793.csv,10
84793,train_84794.csv,5
84794,train_84795.csv,5
84795,train_84796.csv,4
84796,train_84797.csv,7
84797,train_84798.csv,7
84798,train_84799.csv,20
84799,train_84800.csv,4
84800,train_84801.csv,4
84801,train_84802.csv,6
84802,train_84803.csv,7
84803,train_84804.csv,6
84804,train_84805.csv,3
84805,train_84806.csv,7
84806,train_84807.csv,4
84807,train_84808.csv,7
84808,train_84809.csv,7
84809,train_84810.csv,4
84810,train_84811.csv,4
84811,train_84812.csv,8
84812,train_84813.csv,6
84813,train_84814.csv,5
84814,train_84815.csv,4
84815,train_84816.csv,4
84816,train_84817.csv,5
84817,train_84818.csv,4
84818,train_84819.csv,5
84819,train_84820.csv,4
84820,train_84821.csv,4
84821,train_84822.csv,3
84822,train_84823.csv,9
84823,train_84824.csv,10
84824,train_84825.csv,3
84825,train_84826.csv,3
84826,train_84827.csv,5
84827,train_84828.csv,6
84828,train_84829.csv,3
84829,train_84830.csv,6
84830,train_84831.csv,4
84831,train_84832.csv,6
84832,train_84833.csv,6
84833,train_84834.csv,11
84834,train_84835.csv,5
84835,train_84836.csv,3
84836,train_84837.csv,3
84837,train_84838.csv,11
84838,train_84839.csv,4
84839,train_84840.csv,9
84840,train_84841.csv,3
84841,train_84842.csv,6
84842,train_84843.csv,5
84843,train_84844.csv,3
84844,train_84845.csv,4
84845,train_84846.csv,4
84846,train_84847.csv,20
84847,train_84848.csv,6
84848,train_84849.csv,7
84849,train_84850.csv,3
84850,train_84851.csv,4
84851,train_84852.csv,3
84852,train_84853.csv,8
84853,train_84854.csv,6
84854,train_84855.csv,3
84855,train_84856.csv,3
84856,train_84857.csv,6
84857,train_84858.csv,3
84858,train_84859.csv,7
84859,train_84860.csv,3
84860,train_84861.csv,10
84861,train_84862.csv,6
84862,train_84863.csv,4
84863,train_84864.csv,8
84864,train_84865.csv,9
84865,train_84866.csv,8
84866,train_84867.csv,3
84867,train_84868.csv,5
84868,train_84869.csv,5
84869,train_84870.csv,4
84870,train_84871.csv,3
84871,train_84872.csv,5
84872,train_84873.csv,3
84873,train_84874.csv,4
84874,train_84875.csv,8
84875,train_84876.csv,3
84876,train_84877.csv,12
84877,train_84878.csv,4
84878,train_84879.csv,6
84879,train_84880.csv,4
84880,train_84881.csv,3
84881,train_84882.csv,3
84882,train_84883.csv,3
84883,train_84884.csv,4
84884,train_84885.csv,4
84885,train_84886.csv,3
84886,train_84887.csv,16
84887,train_84888.csv,3
84888,train_84889.csv,6
84889,train_84890.csv,4
84890,train_84891.csv,7
84891,train_84892.csv,9
84892,train_84893.csv,6
84893,train_84894.csv,4
84894,train_84895.csv,5
84895,train_84896.csv,4
84896,train_84897.csv,17
84897,train_84898.csv,3
84898,train_84899.csv,5
84899,train_84900.csv,6
84900,train_84901.csv,5
84901,train_84902.csv,4
84902,train_84903.csv,4
84903,train_84904.csv,4
84904,train_84905.csv,5
84905,train_84906.csv,3
84906,train_84907.csv,4
84907,train_84908.csv,7
84908,train_84909.csv,4
84909,train_84910.csv,4
84910,train_84911.csv,4
84911,train_84912.csv,3
84912,train_84913.csv,19
84913,train_84914.csv,7
84914,train_84915.csv,4
84915,train_84916.csv,5
84916,train_84917.csv,4
84917,train_84918.csv,4
84918,train_84919.csv,3
84919,train_84920.csv,4
84920,train_84921.csv,3
84921,train_84922.csv,3
84922,train_84923.csv,5
84923,train_84924.csv,3
84924,train_84925.csv,4
84925,train_84926.csv,3
84926,train_84927.csv,3
84927,train_84928.csv,3
84928,train_84929.csv,5
84929,train_84930.csv,3
84930,train_84931.csv,6
84931,train_84932.csv,3
84932,train_84933.csv,4
84933,train_84934.csv,4
84934,train_84935.csv,5
84935,train_84936.csv,4
84936,train_84937.csv,6
84937,train_84938.csv,3
84938,train_84939.csv,4
84939,train_84940.csv,3
84940,train_84941.csv,6
84941,train_84942.csv,9
84942,train_84943.csv,7
84943,train_84944.csv,4
84944,train_84945.csv,7
84945,train_84946.csv,4
84946,train_84947.csv,4
84947,train_84948.csv,3
84948,train_84949.csv,4
84949,train_84950.csv,4
84950,train_84951.csv,5
84951,train_84952.csv,12
84952,train_84953.csv,3
84953,train_84954.csv,4
84954,train_84955.csv,6
84955,train_84956.csv,3
84956,train_84957.csv,4
84957,train_84958.csv,6
84958,train_84959.csv,3
84959,train_84960.csv,5
84960,train_84961.csv,7
84961,train_84962.csv,3
84962,train_84963.csv,3
84963,train_84964.csv,5
84964,train_84965.csv,3
84965,train_84966.csv,5
84966,train_84967.csv,10
84967,train_84968.csv,9
84968,train_84969.csv,4
84969,train_84970.csv,8
84970,train_84971.csv,5
84971,train_84972.csv,5
84972,train_84973.csv,10
84973,train_84974.csv,7
84974,train_84975.csv,9
84975,train_84976.csv,5
84976,train_84977.csv,18
84977,train_84978.csv,9
84978,train_84979.csv,13
84979,train_84980.csv,4
84980,train_84981.csv,5
84981,train_84982.csv,4
84982,train_84983.csv,5
84983,train_84984.csv,6
84984,train_84985.csv,5
84985,train_84986.csv,4
84986,train_84987.csv,3
84987,train_84988.csv,3
84988,train_84989.csv,4
84989,train_84990.csv,7
84990,train_84991.csv,3
84991,train_84992.csv,5
84992,train_84993.csv,3
84993,train_84994.csv,6
84994,train_84995.csv,3
84995,train_84996.csv,5
84996,train_84997.csv,3
84997,train_84998.csv,5
84998,train_84999.csv,3
84999,train_85000.csv,4
85000,train_85001.csv,3
85001,train_85002.csv,3
85002,train_85003.csv,5
85003,train_85004.csv,4
85004,train_85005.csv,6
85005,train_85006.csv,5
85006,train_85007.csv,8
85007,train_85008.csv,5
85008,train_85009.csv,16
85009,train_85010.csv,4
85010,train_85011.csv,4
85011,train_85012.csv,3
85012,train_85013.csv,4
85013,train_85014.csv,5
85014,train_85015.csv,11
85015,train_85016.csv,4
85016,train_85017.csv,13
85017,train_85018.csv,6
85018,train_85019.csv,3
85019,train_85020.csv,4
85020,train_85021.csv,4
85021,train_85022.csv,4
85022,train_85023.csv,5
85023,train_85024.csv,6
85024,train_85025.csv,3
85025,train_85026.csv,5
85026,train_85027.csv,4
85027,train_85028.csv,4
85028,train_85029.csv,5
85029,train_85030.csv,7
85030,train_85031.csv,4
85031,train_85032.csv,3
85032,train_85033.csv,3
85033,train_85034.csv,5
85034,train_85035.csv,3
85035,train_85036.csv,6
85036,train_85037.csv,5
85037,train_85038.csv,3
85038,train_85039.csv,3
85039,train_85040.csv,4
85040,train_85041.csv,4
85041,train_85042.csv,6
85042,train_85043.csv,7
85043,train_85044.csv,3
85044,train_85045.csv,5
85045,train_85046.csv,3
85046,train_85047.csv,4
85047,train_85048.csv,6
85048,train_85049.csv,5
85049,train_85050.csv,6
85050,train_85051.csv,5
85051,train_85052.csv,6
85052,train_85053.csv,3
85053,train_85054.csv,15
85054,train_85055.csv,9
85055,train_85056.csv,3
85056,train_85057.csv,3
85057,train_85058.csv,9
85058,train_85059.csv,6
85059,train_85060.csv,4
85060,train_85061.csv,6
85061,train_85062.csv,20
85062,train_85063.csv,5
85063,train_85064.csv,4
85064,train_85065.csv,14
85065,train_85066.csv,8
85066,train_85067.csv,16
85067,train_85068.csv,3
85068,train_85069.csv,4
85069,train_85070.csv,4
85070,train_85071.csv,5
85071,train_85072.csv,5
85072,train_85073.csv,4
85073,train_85074.csv,3
85074,train_85075.csv,4
85075,train_85076.csv,4
85076,train_85077.csv,4
85077,train_85078.csv,3
85078,train_85079.csv,3
85079,train_85080.csv,6
85080,train_85081.csv,5
85081,train_85082.csv,3
85082,train_85083.csv,7
85083,train_85084.csv,6
85084,train_85085.csv,7
85085,train_85086.csv,8
85086,train_85087.csv,3
85087,train_85088.csv,9
85088,train_85089.csv,3
85089,train_85090.csv,5
85090,train_85091.csv,4
85091,train_85092.csv,4
85092,train_85093.csv,4
85093,train_85094.csv,3
85094,train_85095.csv,4
85095,train_85096.csv,3
85096,train_85097.csv,11
85097,train_85098.csv,10
85098,train_85099.csv,3
85099,train_85100.csv,11
85100,train_85101.csv,9
85101,train_85102.csv,5
85102,train_85103.csv,3
85103,train_85104.csv,3
85104,train_85105.csv,4
85105,train_85106.csv,5
85106,train_85107.csv,5
85107,train_85108.csv,9
85108,train_85109.csv,5
85109,train_85110.csv,10
85110,train_85111.csv,3
85111,train_85112.csv,4
85112,train_85113.csv,10
85113,train_85114.csv,3
85114,train_85115.csv,3
85115,train_85116.csv,4
85116,train_85117.csv,5
85117,train_85118.csv,3
85118,train_85119.csv,4
85119,train_85120.csv,8
85120,train_85121.csv,3
85121,train_85122.csv,9
85122,train_85123.csv,4
85123,train_85124.csv,9
85124,train_85125.csv,4
85125,train_85126.csv,3
85126,train_85127.csv,4
85127,train_85128.csv,5
85128,train_85129.csv,5
85129,train_85130.csv,7
85130,train_85131.csv,4
85131,train_85132.csv,3
85132,train_85133.csv,5
85133,train_85134.csv,5
85134,train_85135.csv,4
85135,train_85136.csv,5
85136,train_85137.csv,5
85137,train_85138.csv,3
85138,train_85139.csv,15
85139,train_85140.csv,3
85140,train_85141.csv,4
85141,train_85142.csv,6
85142,train_85143.csv,4
85143,train_85144.csv,4
85144,train_85145.csv,14
85145,train_85146.csv,9
85146,train_85147.csv,12
85147,train_85148.csv,3
85148,train_85149.csv,5
85149,train_85150.csv,6
85150,train_85151.csv,5
85151,train_85152.csv,3
85152,train_85153.csv,4
85153,train_85154.csv,5
85154,train_85155.csv,5
85155,train_85156.csv,3
85156,train_85157.csv,8
85157,train_85158.csv,10
85158,train_85159.csv,3
85159,train_85160.csv,3
85160,train_85161.csv,16
85161,train_85162.csv,6
85162,train_85163.csv,3
85163,train_85164.csv,4
85164,train_85165.csv,8
85165,train_85166.csv,3
85166,train_85167.csv,3
85167,train_85168.csv,3
85168,train_85169.csv,4
85169,train_85170.csv,7
85170,train_85171.csv,3
85171,train_85172.csv,5
85172,train_85173.csv,4
85173,train_85174.csv,4
85174,train_85175.csv,9
85175,train_85176.csv,3
85176,train_85177.csv,5
85177,train_85178.csv,4
85178,train_85179.csv,4
85179,train_85180.csv,14
85180,train_85181.csv,4
85181,train_85182.csv,8
85182,train_85183.csv,4
85183,train_85184.csv,11
85184,train_85185.csv,5
85185,train_85186.csv,4
85186,train_85187.csv,4
85187,train_85188.csv,13
85188,train_85189.csv,5
85189,train_85190.csv,3
85190,train_85191.csv,3
85191,train_85192.csv,3
85192,train_85193.csv,5
85193,train_85194.csv,4
85194,train_85195.csv,4
85195,train_85196.csv,3
85196,train_85197.csv,3
85197,train_85198.csv,3
85198,train_85199.csv,9
85199,train_85200.csv,5
85200,train_85201.csv,5
85201,train_85202.csv,4
85202,train_85203.csv,8
85203,train_85204.csv,6
85204,train_85205.csv,4
85205,train_85206.csv,8
85206,train_85207.csv,4
85207,train_85208.csv,6
85208,train_85209.csv,3
85209,train_85210.csv,4
85210,train_85211.csv,6
85211,train_85212.csv,5
85212,train_85213.csv,3
85213,train_85214.csv,3
85214,train_85215.csv,4
85215,train_85216.csv,4
85216,train_85217.csv,6
85217,train_85218.csv,3
85218,train_85219.csv,4
85219,train_85220.csv,4
85220,train_85221.csv,4
85221,train_85222.csv,5
85222,train_85223.csv,4
85223,train_85224.csv,4
85224,train_85225.csv,5
85225,train_85226.csv,3
85226,train_85227.csv,5
85227,train_85228.csv,3
85228,train_85229.csv,4
